ph,Hardness,Solids  ,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,,,
,207.0591139,573.06632,4.438196616,341.885682,393.5132565,15.56463656,81.42151397,3.109695768,1,,,
,212.1094948,208.97357,8.270818991,274.1886765,373.8387837,11.12065497,50.34669761,3.688370997,1,,,
8.543216837,183.9078604,37.35339,2.726765626,358.5564707,631.4986231,17.33315332,68.18322677,2.847875248,1,,,
9.19587723,249.0768399,361.07851,7.735555007,265.220224,461.6576667,18.74739189,62.85739632,2.565010079,0,,,
9.564853066,251.8066655,156.33671,6.253179732,346.7052091,410.3224303,18.62712569,82.95587204,3.182805359,1,,,
,202.7046865,821.08395,5.763435176,,469.6641197,20.9403089,54.81335911,4.347123541,1,,,
5.49978773,150.07609,195.47367,6.570596052,322.5165819,287.2860574,11.23040822,71.82128076,3.668220483,1,,,
8.705146217,236.1140721,859.46848,9.432699242,,451.6811864,13.39453717,60.40673078,4.235690943,0,,,
5.195920669,175.1571552,473.11252,8.407449954,319.2536314,484.2798902,16.81276697,94.35695427,5.375901894,1,,,
7.803055108,216.5890171,0.84954,10.16300924,326.8091071,408.0795485,11.90655926,41.35455641,2.678668582,0,,,
7.283913577,197.6021251,112.50444,9.502809435,332.3319845,449.3616793,14.45859092,70.00021888,3.571862512,1,,,
6.650181168,207.7048966,686.46767,5.101063427,306.3992588,480.5257124,14.58415792,71.34339356,4.349656739,1,,,
5.872439859,185.403976,343.42321,9.690213096,333.5645874,409.1135118,14.74123956,64.18372511,3.741067233,1,,,
5.790371015,225.7824807,182.24546,7.328458658,280.9982463,462.033037,12.73252137,76.57953771,3.907106045,1,,,
5.735723555,158.3187408,363.01659,7.728601254,377.5432914,568.3046706,13.62662391,75.952337,4.732953571,1,,,
8.185530034,249.9191291,433.85256,7.925281956,,501.0071888,16.36434957,77.87956185,3.946311963,1,,,
6.158424006,176.0314499,369.02657,9.771211536,347.8937385,453.7059933,13.25468908,61.05777776,5.080497555,1,,,
5.43514278,208.625538,147.95169,6.695847552,334.9161818,454.9884818,15.41831744,,3.437180831,0,,,
7.294364433,191.7736202,569.95199,5.311112032,321.3205511,342.5013872,13.79253517,54.46352461,3.336582332,1,,,
8.715512646,190.174195,546.32352,9.360932203,,385.7004897,16.80454721,82.80106342,3.058679235,1,,,
7.054266774,212.4291243,50.074375,8.727110118,,396.0527818,11.38395352,75.21933821,4.780615832,1,,,
7.934492681,232.434837,978.24965,4.594023764,332.0990915,351.8454201,20.29534679,48.47717988,3.196636884,1,,,
,199.9422222,973.32663,6.490994017,336.0407413,344.9703629,12.64041402,46.85452354,3.151767824,1,,,
6.235104942,222.435063,733.18265,7.556141709,,361.0894491,11.96843931,68.54517193,3.548402755,1,,,
3.148712285,142.2720842,257.20883,8.279275414,293.1607997,391.8413032,8.92359387,68.31661212,3.465637836,1,,,
9.083404069,198.3849959,997.95165,6.44676377,,420.3916682,14.13148034,43.39230646,3.887953988,1,,,
5.665266377,162.8900831,883.01031,8.312484093,350.6817323,550.817564,15.63226808,72.45738493,4.571823611,1,,,
5.768644459,191.6159006,993.83652,8.004161187,,319.8082118,10.12238114,47.77985134,3.288773607,1,,,
8.310938776,245.7196095,29.504749,8.832389881,373.4635441,348.6185433,14.10587158,84.74056757,4.408559684,1,,,
5.730502549,231.304281,736.98854,8.848478051,,355.5999452,17.93459735,75.6228777,4.26530784,1,,,
7.096098311,206.8278179,548.5983,5.379860573,,365.4008092,12.49518937,79.29542345,4.569760036,1,,,
,165.5587555,913.18629,6.588573634,354.1107666,411.5121209,17.08665622,62.13680281,2.916354049,1,,,
7.957113516,199.1075048,425.76649,8.171994841,380.0781732,333.1565382,14.5378502,62.24635787,3.729873301,1,,,
6.475249615,259.0806469,456.99029,6.630634924,,532.92697,13.60166377,84.68710525,4.147637828,1,,,
7.400238581,218.8248126,36.071591,6.286357794,310.7611598,518.7327779,15.18634236,50.83701298,4.880119768,1,,,
8.411432728,207.5902647,698.65492,5.770832889,332.8305303,371.8393656,11.72963578,83.20102563,3.263294203,0,,,
9.734619708,244.9286656,976.23308,4.745970266,330.6357882,383.9475373,14.89700131,,3.506502994,1,,,
7.979393815,224.4410126,978.3014,6.069936039,,465.2012082,16.33562626,97.48900866,4.593787138,0,,,
8.037761108,199.2139707,368.42063,7.307410957,,293.8334657,14.25468217,68.76341847,3.572519002,1,,,
6.860192322,212.1707848,150.33836,7.092870439,358.0277577,378.2407027,18.86969851,46.35734243,2.969424886,1,,,
,250.572683,538.43729,7.287604793,345.1099622,426.1037151,13.98415569,60.15973017,6.099631873,1,,,
7.473731132,189.4712209,907.14526,8.382134927,266.3474717,437.9275123,17.40889833,59.13331219,4.211640277,0,,,
5.681810748,151.0859374,373.49543,5.651588765,,468.472601,8.623794838,102.2464466,5.375156609,1,,,
6.262851459,212.4972657,692.88335,6.018296146,374.4237233,451.5620744,15.20010089,51.85397987,3.969904903,0,,,
8.394509585,224.3471475,961.50453,4.724373099,337.4063418,476.5794564,17.21367608,64.97596072,3.712472834,1,,,
,235.9333341,425.07449,6.667866145,320.5901117,383.5711846,14.80632344,95.20162765,3.669093871,1,,,
8.528292138,227.6862066,352.34341,7.676323151,349.995746,388.1377538,12.61173596,80.18607145,4.596923506,1,,,
8.488706492,198.2439858,588.09577,6.431694437,299.4049479,413.8479044,18.3373055,78.95993299,4.231806243,0,,,
6.238053654,178.2980513,919.59344,7.08537701,335.8583694,287.5729466,17.45988792,46.95327116,3.848306967,1,,,
4.633615499,212.5770485,511.46436,9.10410708,349.6272221,364.8286462,21.37722854,48.20774367,3.29194663,0,,,
5.870615501,186.1783756,909.84601,8.494235192,328.7473154,427.182531,13.3000239,52.16241879,3.728785237,1,,,
8.772336529,227.5128505,81.80099,8.872070344,,500.9997352,15.30876161,61.57720036,3.873645898,0,,,
6.433726195,176.857122,755.71884,6.533468857,316.5414683,505.1220153,21.31960739,60.1263435,3.117918258,1,,,
,155.8795146,441.80726,9.367010563,340.5265136,360.5270642,16.67272912,52.9080445,3.884532791,1,,,
6.069363894,200.9162625,23.21829,9.387522328,325.4669827,450.4413518,12.42337951,73.91402564,4.914809132,1,,,
7.776858944,210.8860809,615.00567,6.603651473,,379.5998967,13.43624076,66.01030932,3.728582216,0,,,
6.660461917,229.3393324,32.730976,11.29939021,326.1570433,439.1213011,21.1579914,40.09669635,3.673135983,1,,,
,197.2310849,64.217396,10.2671862,337.3510731,394.1406051,19.12776374,48.19925318,3.445671883,1,,,
7.506111457,188.2218125,920.58469,5.71431171,334.243304,436.3969952,15.22096657,43.36049391,4.744006691,1,,,
8.490404386,199.9252768,81.553735,5.51072709,,323.1491804,18.24543257,56.45131218,4.722102298,1,,,
5.895145558,192.0413691,704.90625,7.90576867,305.8077374,429.7662233,15.01813769,44.88759754,5.075214288,1,,,
8.678569542,159.5051509,100.28245,6.207935002,377.9670145,430.2188102,16.45970714,37.46994982,3.904854668,1,,,
6.449236657,218.9072878,812.55712,10.90868669,,421.2968495,8.010420329,79.08553238,4.065148002,1,,,
7.096453966,286.077934,417.85002,4.20394663,333.051988,398.1149835,12.46768281,55.70723964,3.224103898,1,,,
8.550525459,209.6824662,377.27295,2.654490954,322.1560371,413.6735861,12.99676073,42.98984918,4.591997454,1,,,
7.584264347,179.7667684,618.10665,7.015781364,321.4273734,413.2393849,12.72909306,84.33521341,3.872697065,1,,,
7.12263744,183.4026482,295.90241,4.425026226,,411.6160703,14.06605748,77.18579204,3.750446965,1,,,
7.042352416,199.0044048,374.38312,5.581052806,351.1957206,345.9728403,12.77059585,79.89164763,3.414242602,0,,,
8.558663124,214.1073248,767.75637,6.608099752,310.0149507,382.6222745,15.8969581,57.19682733,2.590635463,1,,,
5.981109496,184.5972177,190.77395,6.776837161,,399.5207415,13.80097199,78.34132441,4.296390647,0,,,
4.624304291,121.0363186,981.74941,8.297074094,372.0373589,260.5661636,13.05403007,66.55346544,3.424250049,1,,,
5.710745423,184.4857731,655.92233,9.969442341,,378.723919,16.72744341,88.21881738,4.127648618,1,,,
,143.099103,290.56807,6.08432483,370.86955,486.0593044,13.9247317,63.80230173,4.117287902,1,,,
6.447117523,175.0875364,220.25923,7.662033627,257.1615229,458.5395279,17.95214804,62.54350479,3.958625819,1,,,
6.091382724,192.1210523,279.9622,8.927043243,,413.2483341,12.73981847,85.02703392,5.075519616,1,,,
,202.1488623,663.64886,7.396484399,358.5566992,317.0031843,12.43663418,62.15872967,4.00227737,1,,,
9.658661976,240.3488204,269.73128,7.050728842,374.1816743,567.7842757,15.58720585,55.83596571,4.639386555,1,,,
7.053555594,175.6276901,82.8666,6.329033719,306.930068,418.5963431,14.03468605,41.06215519,4.296421707,0,,,
8.115624507,200.099013,513.01258,6.046110608,,421.060326,8.320276395,53.77559173,4.40881194,1,,,
5.477612077,210.2622638,487.6542,7.60207165,332.9752881,441.0682455,21.68473258,92.94302694,4.166188434,0,,,
,209.1645178,45.472891,7.669132348,433.6943202,421.6252381,16.35221983,,4.454641301,1,,,
10.01027651,199.4543414,852.55186,5.545206679,339.1638637,485.0274173,18.35518388,61.61947456,4.778344092,1,,,
6.914868152,206.249937,343.37885,7.771205679,324.3831702,521.320673,16.17373017,68.24694466,2.988611444,1,,,
5.234099457,214.4334402,970.46855,4.961614829,,408.647291,15.56335607,55.95016874,2.965608636,1,,,
7.337924402,188.7993021,266.51789,6.844850276,326.2547013,500.3864689,13.37336915,65.9090572,3.935513837,1,,,
5.55958887,180.3021599,188.66785,6.505620701,,495.8845019,17.05996348,86.31745876,2.989904168,1,,,
7.766114454,212.317666,145.38576,7.925886801,364.0814124,464.108595,15.46525641,70.10584396,4.399902313,1,,,
7.088606277,214.2771654,954.73649,10.04028684,340.4292673,576.0905299,13.55303686,41.52924507,3.72923855,1,,,
8.433974836,240.077927,823.30037,8.418958241,317.3013687,426.1752532,8.07715615,49.27011459,3.167712353,1,,,
7.175826129,180.2813577,41.80685,9.687883393,,286.0217818,13.76931385,73.9023663,3.861214857,0,,,
6.891549222,184.0746276,376.68047,6.866434553,333.8024747,508.6811449,16.58620538,81.7128488,4.958936841,1,,,
9.192720165,208.5115384,412.69363,8.109825646,333.480342,354.9797365,16.81736523,80.66979598,3.777960402,0,,,
5.946160789,190.5515721,767.65623,8.93974815,323.7428268,499.9375021,12.41542979,54.09558139,4.903632079,1,,,
7.861756025,146.0965293,106.56866,6.790191962,242.263876,407.5214107,13.12800114,72.04629391,3.594802716,1,,,
6.363836378,207.4224363,44.702293,9.765920759,320.630725,466.5925435,19.15626102,58.26530475,4.038983502,1,,,
6.39634621,190.5985265,251.95638,7.254746854,332.9543253,347.326399,10.80435504,76.73057777,4.250481939,1,,,
5.331799285,149.9550474,693.90677,7.146139714,336.0119081,285.9980485,14.29857879,46.11376286,4.734873907,1,,,
6.693450779,218.6116579,107.8635,6.998547106,333.460563,362.4624299,19.74662409,77.67268132,4.723677343,0,,,
,232.6001511,634.05905,7.558162034,334.0499626,542.2114326,14.01354151,85.21509462,4.799012921,1,,,
4.840421211,192.5295353,970.89985,8.581094146,,356.6383381,11.76919745,64.47114152,4.602773685,1,,,
8.466013448,224.1749356,523.12455,6.668868088,286.9439221,330.0447146,17.74409576,77.81780421,3.94662054,1,,,
9.348068902,159.5489331,682.18291,6.852137866,,430.1914035,12.04653229,87.76704051,2.836263583,0,,,
7.426274011,192.1452539,990.95595,5.101158421,,590.507222,18.73638048,24.73422718,4.363335813,1,,,
6.482918029,153.5912242,596.03251,4.598676622,,443.3641345,16.49901458,75.86813552,3.827263546,0,,,
11.21913474,237.5826728,871.78517,3.074316127,,374.0216552,15.80445089,64.486384,5.749585831,1,,,
6.690825557,227.2695392,841.52797,6.105362334,353.1940503,324.9173776,14.63949825,71.62891197,4.331232086,1,,,
5.708517435,187.0817579,193.61126,8.288504922,351.5732575,577.40281,14.35764828,,3.344284854,1,,,
10.18264758,182.3069035,35.16601,5.895958795,388.3402986,355.6016018,15.46647888,60.14909203,3.929967307,0,,,
6.559627885,152.1152127,624.03418,7.761108314,387.5188104,393.820412,10.10746247,55.28667061,3.664463031,1,,,
8.842945875,214.3187538,91.98237,6.339666678,358.3141026,356.135915,9.016672657,58.64084395,4.138742626,1,,,
5.606315226,190.3352728,308.23384,8.548754211,311.6801658,399.6064941,18.52432004,67.22633993,3.748740507,1,,,
5.512370426,189.6390969,779.33239,6.629547015,,475.3972447,14.10994703,55.2428808,4.631420806,1,,,
,183.2199042,311.40247,6.790897373,381.4590235,344.967064,11.13845911,71.70459492,3.887361927,1,,,
6.614086227,157.2947097,340.91247,8.242040702,,364.9557743,12.13557968,56.09235548,2.53060318,0,,,
,187.0191854,988.70234,5.588012812,333.2190468,478.7730832,15.01141405,69.8051333,3.666869694,1,,,
7.117205238,202.515472,558.4079,8.209149444,,418.6417832,12.24348232,80.4935849,2.894115447,0,,,
,223.890412,22.153022,8.569451242,,375.1422771,15.43084723,64.56414327,3.440299615,1,,,
7.870204783,217.289541,139.54377,6.213836458,,372.4972325,18.96113385,65.17966183,4.247234091,1,,,
7.539337776,227.3161279,610.93631,9.507584645,345.1392345,343.2427106,12.76906982,82.82628226,5.114128668,1,,,
8.538907785,194.6065109,236.25129,8.786816003,343.3445875,467.7726814,10.93195498,70.5096421,4.020895609,1,,,
8.849702725,197.7790469,129.35879,5.182435715,329.5021044,356.4767227,11.88286121,45.706793,2.987671524,1,,,
8.085192735,200.2550005,341.33674,6.950720299,296.8477146,452.2670643,12.33800106,58.19710118,2.625525796,1,,,
7.682762474,211.6638524,723.3421,6.672340965,380.9456027,360.1074405,14.17531654,69.94967472,5.044306092,1,,,
,217.849743,501.60643,6.293620498,349.55563,460.6581879,12.74096931,83.48284995,4.073352584,1,,,
,172.9682028,445.98754,7.032642617,,571.6288923,11.54987731,56.49920718,4.725347455,1,,,
6.722479213,192.454133,961.64051,8.288892484,,340.0786351,13.75535013,48.87706739,3.955340161,1,,,
6.448191032,181.5898853,460.67893,8.727866524,,353.6042916,13.93942471,73.99053906,3.932210321,1,,,
6.23738913,159.605813,896.70633,8.881733891,376.4640627,346.4707181,9.651457798,88.56729979,4.260144614,1,,,
10.19941269,256.7043382,703.75114,7.940595236,326.4626658,552.1621808,8.802846639,,4.384868014,1,,,
,176.1506732,41.4264,4.603889629,284.3375022,566.6779546,20.11728755,81.34879208,2.877784763,1,,,
7.76618666,223.0578346,945.29566,6.02681657,,482.4062361,6.747761289,83.18675082,3.674225442,1,,,
6.854989347,195.1489529,185.67492,8.429924162,347.3780138,518.7129137,19.77504922,63.40865842,3.999004669,1,,,
,191.3013594,540.57664,8.779726262,,323.8121162,19.07282727,61.56032811,4.12930091,1,,,
,200.7798373,422.3861,6.340977505,357.3979549,474.5996174,14.46197067,80.01423143,3.771379419,1,,,
9.756577628,244.4613421,940.09908,7.149052944,,337.7135686,23.66766678,73.23346576,3.749009258,1,,,
7.136113564,214.3638267,538.45346,6.615059774,338.3793929,403.7606087,11.9025906,60.67959406,3.692028812,0,,,
,159.399398,227.19601,3.713593556,312.9762543,377.0679724,17.24669811,82.19723305,3.860806603,1,,,
9.269230024,213.6884536,874.58218,7.949572876,,343.205143,14.13838894,49.26317167,3.910519912,0,,,
6.406797813,182.8851372,851.06402,7.462757885,332.4867311,398.7797464,17.30161654,64.07023584,4.573968265,1,,,
6.944826022,200.6189613,643.39839,7.613224044,,507.648689,18.17362938,59.87302011,3.572924701,1,,,
,253.0543889,864.91028,8.524370962,364.7494824,479.6997629,15.82307429,70.75818969,4.697040686,1,,,
6.174121939,205.5709459,172.16099,7.380893326,332.3908269,396.2064246,14.50071633,76.29466721,4.103116422,1,,,
8.445219159,228.5228602,966.56933,6.179855165,,361.705354,14.55422004,60.6122302,4.400705862,1,,,
7.380586087,190.7834094,886.22332,5.677784669,289.2489168,515.734796,13.67572906,101.6333638,4.567452351,0,,,
4.137044913,116.3382781,101.95157,8.652210468,322.8922523,360.6480784,7.848312949,70.97700108,4.327356027,1,,,
5.013095138,191.5143688,462.92795,6.734598522,337.7082968,557.5765682,13.03543509,48.3011403,3.283227679,1,,,
7.675913621,233.3007587,673.10061,8.407497057,,232.613624,18.45940779,60.99359036,5.040460815,1,,,
8.811034822,150.3526158,575.25688,5.662803357,332.1029266,362.0678187,18.30793103,87.62923741,3.871188185,1,,,
,243.6825583,976.79178,6.502257263,350.4498974,487.556493,10.45162924,84.17884541,3.558444802,1,,,
9.908627588,172.9351831,229.39483,7.416714114,377.5942081,534.9708168,12.17883385,45.71004798,4.421416056,0,,,
5.70110097,170.4963111,121.50592,9.536011426,374.7758756,378.8738546,10.97215006,63.29329628,5.956753498,1,,,
,212.1306983,721.88221,6.357520271,,432.7609776,15.18165207,96.9394301,3.637972612,0,,,
6.376576427,177.5099898,243.03803,6.669920258,,486.8060508,13.49078768,65.36639189,4.161585515,1,,,
8.84873332,202.5363296,882.0948,7.298776458,312.9843247,545.8143817,18.78105209,87.19946202,4.699936536,1,,,
5.517737316,190.6699278,638.32247,10.52585777,,461.9289812,12.53168428,44.88784334,4.523106008,1,,,
4.706019821,174.0044635,143.43516,6.579366721,332.2303905,418.6048066,17.20914473,77.19439407,3.93545397,1,,,
3.854617678,131.3962531,639.796,7.75350238,305.3829137,456.5122738,16.86472165,81.52612291,4.290435046,1,,,
6.70922294,189.3440196,494.65168,6.616634958,,391.4662702,13.86374503,54.88632133,3.638005896,1,,,
7.558076302,253.8409045,642.88418,11.22439457,,555.9329912,15.15462769,81.74609532,4.169005267,1,,,
9.887391361,190.7510923,565.66267,9.008456386,345.8604808,337.6062465,13.81375733,67.17119447,3.086682725,1,,,
7.387433763,214.2930323,694.63529,9.273679482,375.5055831,356.8058547,15.18450917,80.23117222,3.830577272,1,,,
6.999499668,191.639074,742.64555,7.248964744,343.4709786,376.348444,15.52096232,41.54136053,4.379489034,1,,,
7.763415107,193.7211194,19.26121,8.344391016,373.5977905,375.0728751,11.43597972,28.99363632,4.113536187,1,,,
7.514322244,223.3689167,321.68466,8.741549313,304.8017442,383.8543385,12.42249111,77.90763911,4.819190561,0,,,
,205.5518541,820.49309,7.226877906,329.4043999,386.3075461,9.223072487,69.70302609,4.25222038,1,,,
6.164292221,215.5863465,4.026609,9.192813724,361.1169005,398.677806,16.83633884,79.96660897,4.262604915,0,,,
7.509350205,192.4679546,45.60009,8.815844633,346.7418224,266.3577439,15.93005092,83.26252889,4.321856147,1,,,
6.811739062,166.14757,75.27291,7.2277343,,412.9803998,13.32447534,78.81032236,3.338815018,1,,,
,119.8858103,331.23788,8.051538022,351.1614271,472.064091,16.64281537,62.647091,4.659394534,1,,,
6.855043854,146.814203,496.563,8.727134563,259.6575647,508.8504835,15.03214605,65.76570698,3.512189374,1,,,
5.057270546,155.4877245,3.9639,6.25089349,305.8497968,518.1018161,15.77243798,97.19907686,4.432270873,1,,,
6.438084648,182.5510795,463.51319,6.699253714,338.9336718,392.8110921,16.21723691,77.72004929,2.642794356,0,,,
5.830542049,165.4670247,21.25708,8.433096578,334.3977773,494.1545047,16.66661347,69.58025301,5.19211665,1,,,
6.6194123,201.1622721,111.97401,8.636195343,372.9512525,460.5159051,17.56968047,66.89946908,4.314031864,1,,,
5.859690474,163.4968949,231.03329,6.54168146,339.3714799,468.3769554,19.74907906,61.79097988,2.747332827,1,,,
7.913713916,200.4619402,209.47969,7.31189007,332.6142994,441.1257199,18.60300681,46.77755596,3.468425515,1,,,
8.891674051,184.8696062,801.44184,3.409575836,337.0471082,461.076821,13.71550393,42.07812211,4.522599229,1,,,
9.325459677,197.6905019,402.46499,9.795408281,332.6268626,356.6266731,20.55310061,35.07564488,3.724989317,1,,,
10.15421907,244.2093846,755.96026,4.711350413,299.797515,387.5894272,15.36359878,70.82324355,3.730899269,1,,,
6.518206228,232.5247278,875.17262,8.720170047,356.7594094,414.3731637,19.72517805,80.1718372,4.927506098,0,,,
,227.4326629,102.19071,3.646847512,321.6710734,433.2764907,11.69009122,57.0496899,3.581036881,1,,,
5.172405752,222.1491847,947.597,7.123744851,356.8238037,400.8984585,13.24421204,91.91249055,3.687578242,1,,,
7.683156515,221.5753473,475.88484,9.914965569,,372.8039093,12.05443924,51.89250008,4.781323094,1,,,
,182.149084,818.69846,7.012280066,331.257628,313.2236549,17.04279142,77.25091267,3.289509279,1,,,
7.455541163,225.3141509,242.06028,8.20410214,350.1080935,331.6738244,13.11496542,60.16214813,2.930364596,1,,,
6.544579517,203.3896767,7.88585,8.099815619,380.2837228,369.6151806,15.53073601,51.80698599,3.804019126,1,,,
,217.9449791,820.04733,8.299339281,,367.5700816,15.42103353,36.44661433,2.994780122,1,,,
7.806380431,205.9012848,198.38387,5.605630785,331.1781535,431.5027413,13.89504414,60.55888054,3.282214848,1,,,
4.81183249,150.4512796,547.80706,7.569543693,296.0021941,521.5615613,16.29583717,44.28855177,2.860992949,1,,,
8.478553151,167.0335389,66.82852,7.489041014,293.1819298,403.9954858,12.70608153,84.10676347,4.210358505,1,,,
5.720136479,182.4401599,463.85242,8.253966478,,401.509481,13.36177755,52.95290369,3.513255496,1,,,
6.536327459,234.705235,449.42127,5.904973328,,431.1620202,10.78802067,76.62119982,4.263506262,0,,,
9.961503137,276.6997645,743.22249,9.160739639,361.2211655,457.5515592,21.56448866,93.74033372,5.215590495,1,,,
7.491509566,195.4142611,81.6936,9.058933268,297.4257997,532.0917823,12.9128835,60.85372787,3.792148788,0,,,
3.230973106,120.7854495,691.09497,6.83595144,328.2402892,261.4352152,18.40613902,54.85212343,3.281920559,1,,,
6.564827127,212.3514633,359.9607,7.275879312,,458.9383937,21.44489337,81.76483341,3.971741637,0,,,
10.18843265,286.5679908,5.800709,9.840540425,321.6860585,437.8795085,12.87159907,78.73205511,4.635243483,1,,,
6.610445022,211.7570192,63.75371,5.196902432,,391.7399669,21.43952089,49.96928639,4.395142934,1,,,
6.262907282,185.9826516,57.0536,7.80439076,338.195387,570.28826,14.60144315,,4.594919156,1,,,
9.430118813,168.6112491,235.4889,4.929037392,357.5883143,487.2334484,19.50111238,56.55436023,4.600958195,0,,,
7.399811394,229.7762645,630.95442,8.711705729,302.3157593,437.3669088,11.92755244,78.57644087,3.803723818,1,,,
8.206653922,208.0266055,672.2367,6.091004384,342.0916539,440.3509385,17.7212489,61.19579938,3.984553819,1,,,
9.271668544,256.2733925,912.22842,5.766780236,274.6461166,467.7523179,12.37668596,89.90494986,3.744203632,1,,,
5.957959453,196.2877078,420.82971,6.053769199,362.5518722,442.2241953,15.6581457,89.92141491,3.779733757,1,,,
4.704183667,169.9439136,28.839617,8.987042737,317.8298136,289.5375295,8.069436301,63.6649491,4.1389944,1,,,
6.994819825,230.2169837,852.76714,5.920675741,297.6649239,400.2111916,13.26374964,56.59582039,4.114580868,1,,,
8.65479265,218.1726596,799.31146,6.164048564,366.1479915,416.8703326,8.954519549,72.62027968,5.148137888,1,,,
6.161295084,207.8956986,268.15207,7.290782087,,489.3246446,14.29593743,78.29007863,4.215371712,1,,,
8.018771949,228.1114626,405.31621,6.491360268,,494.6204407,8.716667103,56.18885178,4.356279098,1,,,
6.316778803,198.4457558,132.39852,6.474770361,,441.3316866,18.89290567,64.42553438,4.35523271,1,,,
8.189363356,229.6084993,197.56681,6.007956224,334.0542887,605.4657471,14.86137709,103.3228547,3.688298056,1,,,
6.72250259,213.7334805,706.57207,10.0235445,,395.6456296,14.41334348,74.49790793,3.333133194,1,,,
9.341091803,230.4300559,254.11066,6.113973912,,294.5828325,12.90875475,91.85652704,4.5987865,1,,,
5.250785264,205.6194872,156.54442,7.903885807,,557.9051697,12.19476343,85.43340127,3.772035989,1,,,
,228.2519948,593.22264,5.905206999,,475.2957333,13.6726468,54.49246879,4.122850191,1,,,
6.207175894,186.1037721,264.3623,7.968890751,332.3154691,309.7979212,12.63306018,50.74855874,3.549636895,1,,,
4.89196004,153.5062323,59.547392,7.84706647,349.8243904,496.8728455,11.45762389,61.11052919,3.904269955,1,,,
8.856075889,145.5965871,1.23074,7.626329533,303.8711879,322.2131849,19.27302144,53.06384486,3.265182027,1,,,
6.056817845,211.7658865,40.277357,9.507303262,,316.9217755,17.76639712,53.54119063,3.358060807,1,,,
6.086326192,217.3464144,789.14732,7.04982779,,404.3390791,9.902363888,79.46200381,4.078538295,1,,,
5.655117422,146.7620233,271.90312,6.391438921,316.4956306,469.8950016,11.97141687,62.0045632,4.401152242,1,,,
5.785520932,193.8422508,937.70216,7.027050463,,474.0440322,15.4174283,71.17991692,2.896668729,0,,,
7.890263353,164.7080349,645.06534,7.14135963,,634.1181328,21.97715822,33.27929799,4.636738763,1,,,
8.771620911,182.4737491,976.24977,7.802669928,333.6003489,503.9044802,13.53005525,74.01122612,4.464699332,0,,,
11.90773983,298.0986795,83.17509,5.878992533,,400.3307976,14.06336966,64.36859318,4.256415421,1,,,
7.319028659,149.2812893,624.25429,7.663266981,307.2575387,524.4202997,8.901099581,80.41752983,3.956606515,1,,,
8.811472248,270.2095492,138.42295,10.52055501,360.2955743,437.5154214,15.95268036,67.87849673,5.587395988,1,,,
5.910425746,217.5258333,735.38601,4.380290946,332.6026543,375.3867436,13.60569073,93.90713945,3.016416466,0,,,
4.12658131,113.0244717,528.80535,6.489951186,,392.1091455,15.7933917,68.79744324,3.504750791,1,,,
8.93314024,192.1502202,469.43449,8.174066083,,339.7485711,16.89253225,64.40439547,4.592584164,0,,,
5.735358659,149.1716903,628.15186,5.073073966,,465.5548937,12.20195002,65.90985037,4.085054788,1,,,
7.970684686,134.9707432,521.13113,9.871257204,368.2512738,403.0713301,19.66520586,80.25165162,4.936113196,1,,,
8.000775801,237.5192505,419.13288,8.323329912,308.006321,396.3765543,13.49253565,82.75327777,4.519209518,1,,,
7.291763756,167.2591504,302.81126,5.528967788,350.8965232,463.1032887,11.39595244,68.78119405,3.842537895,1,,,
8.77504747,191.5268744,768.64074,4.751004539,387.2455523,435.5233975,11.87518416,56.02909753,3.830698864,1,,,
7.090418822,203.8975941,888.4644,9.537957098,363.9841612,422.8819857,14.7458994,79.80383401,2.945213739,0,,,
8.303831038,222.9500368,30.61851,7.108973653,,368.2844944,14.3835847,70.07270036,3.392656701,1,,,
8.973745216,212.726938,831.12326,6.778435833,271.8854056,415.2702656,11.87852834,79.6969193,4.497354278,1,,,
5.082241432,191.767047,739.19896,9.111721943,309.7875155,413.1586361,12.30710887,88.89255531,5.056378662,1,,,
6.919232178,182.4872108,298.08256,8.312267251,362.1981473,327.9058792,19.07414667,45.27036639,3.73835257,1,,,
5.813546488,184.0317758,112.20732,6.536992176,309.4511867,441.5940268,11.43817528,77.50819277,3.721425933,1,,,
6.503620524,173.7339493,377.80514,7.100856672,,586.8067302,12.93994309,75.11662289,3.815496939,1,,,
3.422394164,141.300305,17.6119,8.214713559,,580.8707591,10.60328,94.94910831,3.676245975,1,,,
7.697625901,204.8046813,260.34618,7.859920897,,414.3484954,15.94629819,64.64013954,2.856300365,1,,,
5.913374864,148.6079443,467.78593,6.15909513,,427.0409817,14.42340359,56.46038632,2.499831969,1,,,
,209.8466041,376.63559,8.982475755,358.0008771,541.2944439,11.34913575,44.06767223,4.802551106,1,,,
6.78302374,236.2788665,13.772245,9.332861242,,501.0185347,11.59070662,91.6809313,4.77880815,1,,,
5.895478193,274.628692,482.3795,8.868550931,,393.608507,13.41987276,95.21079801,4.347461101,1,,,
6.836059947,205.6677185,321.3275,6.712854186,297.8371878,494.4842495,13.8089233,70.7142255,4.952508247,1,,,
,204.2938253,952.27418,6.933471663,330.6007094,391.5924139,17.20643951,43.89206347,3.456380634,1,,,
4.884388229,136.5577849,392.42498,8.440399978,,386.1040002,13.83187677,73.82455574,3.616700535,1,,,
8.250579754,213.0281169,554.49317,7.974646121,,389.1709451,12.07879082,87.07659818,3.651840427,1,,,
